0.137,-0.93,0.379
0.141,-0.934,0.379
0.141,-0.934,0.383
0.145,-0.93,0.387
0.145,-0.93,0.383
0.145,-0.93,0.379
0.141,-0.934,0.379
0.141,-0.93,0.383
0.145,-0.938,0.379
0.141,-0.938,0.379
0.137,-0.934,0.379
0.141,-0.93,0.379
0.145,-0.934,0.379
0.133,-0.934,0.375
0.141,-0.941,0.383
0.145,-0.938,0.383
0.141,-0.938,0.375
0.145,-0.93,0.379
0.145,-0.93,0.387
0.137,-0.934,0.383
0.145,-0.934,0.375
0.145,-0.934,0.371
0.148,-0.93,0.367
0.148,-0.93,0.367
0.152,-0.93,0.371
0.148,-0.934,0.375
0.148,-0.938,0.371
0.148,-0.93,0.371
0.148,-0.926,0.367
0.148,-0.934,0.367
0.148,-0.934,0.363
0.148,-0.938,0.363
0.152,-0.938,0.359
0.156,-0.93,0.359
0.16,-0.926,0.355
0.156,-0.922,0.355
0.156,-0.926,0.352
0.156,-0.926,0.355
0.16,-0.93,0.355
0.164,-0.934,0.348
0.168,-0.938,0.355
0.168,-0.945,0.355
0.172,-0.941,0.352
0.176,-0.945,0.348
0.172,-0.945,0.352
0.164,-0.949,0.352
0.156,-0.949,0.355
0.152,-0.949,0.355
0.152,-0.949,0.352
0.148,-0.949,0.344
0.145,-0.941,0.344
0.141,-0.938,0.34
0.148,-0.934,0.332
0.152,-0.934,0.332
0.152,-0.941,0.332
0.152,-0.945,0.328
0.148,-0.941,0.336
0.145,-0.945,0.332
0.145,-0.941,0.336
0.148,-0.945,0.344
0.148,-0.945,0.348
0.152,-0.949,0.352
0.152,-0.953,0.355
0.137,-0.949,0.352
0.133,-0.945,0.363
0.125,-0.938,0.363
0.109,-0.934,0.359
0.105,-0.926,0.359
0.105,-0.918,0.359
0.105,-0.906,0.363
0.102,-0.898,0.371
0.105,-0.91,0.379
0.105,-0.922,0.387
0.102,-0.93,0.391
0.09,-0.93,0.391
0.086,-0.906,0.395
0.078,-0.895,0.398
0.082,-0.91,0.406
0.098,-0.938,0.422
0.113,-0.973,0.426
0.121,-1.008,0.422
0.121,-1.023,0.418
0.125,-1.008,0.406
0.141,-0.977,0.395
0.152,-0.949,0.379
0.156,-0.934,0.367
0.152,-0.93,0.359
0.137,-0.922,0.359
0.125,-0.914,0.371
0.117,-0.914,0.383
0.109,-0.922,0.391
0.094,-0.938,0.395
0.082,-0.938,0.398
0.066,-0.938,0.406
0.063,-0.945,0.41
0.059,-0.957,0.402
0.055,-0.969,0.395
0.055,-0.961,0.391
0.055,-0.953,0.379
0.055,-0.949,0.371
0.043,-0.941,0.359
0.039,-0.934,0.344
0.047,-0.926,0.336
0.055,-0.914,0.336
0.047,-0.902,0.336
0.035,-0.891,0.344
0.031,-0.887,0.344
0.031,-0.891,0.344
0.035,-0.891,0.332
